"BenchmarkName","DotNetVersion","Method","Mean","Error","StdDev","Median","Ratio","Gen0","Gen1","Gen2","Allocated","AllocRatio","Count","Iterations","CodeSize"
"Base64DecodeAfterFirstChar","10.0.0","ConvertTryFromBase64Chars","71,959.4 μs","1,417.49 μs","1,575.54 μs",,"1.00","2375.0000","2250.0000","750.0000","28772.87 KB","1.00","10000",,
"Base64DecodeAfterFirstChar","10.0.0","ConvertTryFromBase64CharsWithArrayPool","72,587.2 μs","1,398.05 μs","1,307.74 μs",,"1.01","2375.0000","2250.0000","750.0000","28772.58 KB","1.00","10000",,
"Base64DeserializationRoundTrip","8.0.2","DirectFromBytes_SmallData","1.00","1.00",,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","RoundTripThroughString_SmallData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromSpan_SmallData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromBytes_LargeData","1.00","1.00",,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","RoundTripThroughString_LargeData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromSpan_LargeData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromBytes_SmallData","1.00","1.00",,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","RoundTripThroughString_SmallData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromSpan_SmallData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromBytes_LargeData","1.00","1.00",,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","RoundTripThroughString_LargeData",,,,,,,,,,,,,
"Base64DeserializationRoundTrip","8.0.2","DirectFromSpan_LargeData",,,,,,,,,,,,,
"BinarySearch","10.0.0","BinarySearchWithDivide","32.87 ns","0.188 ns","0.176 ns",,"1.61",,,,"-","NA","1000000",,
"BinarySearch","10.0.0","BinarySearchWithShift","20.40 ns","0.100 ns","0.089 ns",,"1.00",,,,"-","NA","1000000",,
"BinarySearch","10.0.0","BinarySearchBCLImplementation","33.06 ns","0.689 ns","1.170 ns",,"1.62",,,,"-","NA","1000000",,
"BinarySearch","10.0.0","BinarySearchGenericBCLImpl","25.36 ns","0.178 ns","0.167 ns",,"1.24",,,,"-","NA","1000000",,
"BitArrayVsHashSet","10.0.0","LookupUsingHashSet","1,298.1 ns","7.64 ns","6.77 ns",,"2.11",,,,,,,,
"BitArrayVsHashSet","10.0.0","LookupUsingBitArray","614.6 ns","6.86 ns","6.42 ns",,"1.00",,,,,,,,
"Bitset","10.0.0","**ReadCustomBitSet**","**89.10 ns**","**0.392 ns**","**0.328 ns**",,"**1.00**","**-**",,,"**-**","**NA**","**64**",,
"Bitset","10.0.0","ReadBitArray","64.10 ns","0.973 ns","0.863 ns",,"0.72","-",,,"-","NA","64",,
"Bitset","10.0.0","ReadReacherBitSet","44.23 ns","0.179 ns","0.168 ns",,"0.50","-",,,"-","NA","64",,
"Bitset","10.0.0","WriteCustomBitSet","592.46 ns","7.613 ns","7.121 ns",,"6.65","0.0181",,,"304 B","NA","64",,
"Bitset","10.0.0","WriteBitArray","559.62 ns","6.891 ns","6.446 ns",,"6.28","0.0181",,,"304 B","NA","64",,
"Bitset","10.0.0","WriteReacherBitSet","516.39 ns","6.400 ns","5.986 ns",,"5.80","0.0181",,,"304 B","NA","64",,
"Bitset","10.0.0","**ReadCustomBitSet**","**1,479.07 ns**","**8.606 ns**","**8.050 ns**",,"**1.00**","**-**",,,"**-**","**NA**","**1024**",,
"Bitset","10.0.0","ReadBitArray","1,048.49 ns","9.864 ns","8.744 ns",,"0.71","-",,,"-","NA","1024",,
"Bitset","10.0.0","ReadReacherBitSet","815.87 ns","2.772 ns","2.315 ns",,"0.55","-",,,"-","NA","1024",,
"Bitset","10.0.0","WriteCustomBitSet","5,317.40 ns","36.506 ns","30.484 ns",,"3.60","0.0153",,,"304 B","NA","1024",,
"Bitset","10.0.0","WriteBitArray","4,536.04 ns","28.147 ns","23.504 ns",,"3.07","0.0153",,,"304 B","NA","1024",,
"Bitset","10.0.0","WriteReacherBitSet","3,605.83 ns","22.821 ns","21.346 ns",,"2.44","0.0153",,,"304 B","NA","1024",,
"Bitset","10.0.0","**ReadCustomBitSet**","**5,636,867.41 ns**","**28,188.155 ns**","**24,988.065 ns**",,"**1.00**","**-**",,,"**-**","**NA**","**1000000**",,
"Bitset","10.0.0","ReadBitArray","5,426,084.79 ns","22,297.994 ns","20,857.557 ns",,"0.96","-",,,"-","NA","1000000",,
"Bitset","10.0.0","ReadReacherBitSet","790,240.72 ns","3,091.290 ns","2,891.595 ns",,"0.14","-",,,"-","NA","1000000",,
"Bitset","10.0.0","WriteCustomBitSet","12,653,189.40 ns","64,222.956 ns","56,931.978 ns",,"2.24","-",,,"304 B","NA","1000000",,
"Bitset","10.0.0","WriteBitArray","12,466,032.08 ns","51,956.997 ns","48,600.607 ns",,"2.21","-",,,"304 B","NA","1000000",,
"Bitset","10.0.0","WriteReacherBitSet","12,101,006.15 ns","83,247.246 ns","77,869.526 ns",,"2.15","-",,,"304 B","NA","1000000",,
"BlockCopyVsArrayCopyFloats","10.0.0","ArrayCopy","286.1 μs","3.83 μs","3.59 μs",,"1.00",,,,,,"100000",,"1,634 B"
"BlockCopyVsArrayCopyFloats","10.0.0","BufferBlockCopy","283.7 μs","4.41 μs","4.13 μs",,"0.99",,,,,,"100000",,"794 B"
"BlockingCollectionVsChannel","10.0.0","**GetTotalUsingBlockingCollectionSingleTask**","**1.218 ms**","**0.0057 ms**","**0.0053 ms**",,"**1.00**","**1.9531**","**-**","**-**","**33.51 KB**","**1.00**","**1000**",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingChannelSingleTask","1.198 ms","0.0065 ms","0.0061 ms",,"0.98","1.9531","-","-","33.8 KB","1.01","1000",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingBlockingCollectionMultipleTasks","7.458 ms","0.0351 ms","0.0293 ms",,"6.13","-","-","-","30.93 KB","0.92","1000",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingChannelMultipleTasks","7.651 ms","0.0378 ms","0.0335 ms",,"6.28","-","-","-","31.43 KB","0.94","1000",,
"BlockingCollectionVsChannel","10.0.0","**GetTotalUsingBlockingCollectionSingleTask**","**11.918 ms**","**0.0526 ms**","**0.0492 ms**",,"**1.00**","**15.6250**","**15.6250**","**15.6250**","**258.39 KB**","**1.00**","**10000**",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingChannelSingleTask","12.092 ms","0.0573 ms","0.0536 ms",,"1.01","15.6250","15.6250","15.6250","258.68 KB","1.00","10000",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingBlockingCollectionMultipleTasks","75.070 ms","0.2370 ms","0.1979 ms",,"6.30","-","-","-","245.21 KB","0.95","10000",,
"BlockingCollectionVsChannel","10.0.0","GetTotalUsingChannelMultipleTasks","75.886 ms","0.1135 ms","0.1006 ms",,"6.37","-","-","-","267.11 KB","1.03","10000",,
"Boxing","10.0.0","**BuildIntListWithoutBoxing**","**1.081 μs**","**0.0152 μs**","**0.0142 μs**",,"**1.00**","**0.2422**","**-**","**-**","**3.96 KB**","**1.00**","**1000**",,
"Boxing","10.0.0","BuildIntListWitBoxing","5.622 μs","0.0537 μs","0.0503 μs",,"5.20","1.9150","0.2060","-","31.3 KB","7.90","1000",,
"Boxing","10.0.0","**BuildIntListWithoutBoxing**","**347.699 μs**","**3.3291 μs**","**3.1140 μs**",,"**1.00**","**124.5117**","**124.5117**","**124.5117**","**390.72 KB**","**1.00**","**100000**",,
"Boxing","10.0.0","BuildIntListWitBoxing","1,487.266 μs","29.5753 μs","77.3935 μs",,"4.28","248.0469","248.0469","248.0469","3125.14 KB","8.00","100000",,
"BubbleSort","10.0.0","BubbleSortUsingTempVariable","524.6 μs","3.42 μs","2.86 μs",,,,,,,,"1000",,
"BubbleSort","10.0.0","BubbleSortUsingSwapFunction","523.3 μs","3.69 μs","3.27 μs",,,,,,,,"1000",,
"BubbleSort","10.0.0","BubbleSortUsingTupleToSwap","523.3 μs","3.28 μs","3.07 μs",,,,,,,,"1000",,
"BuildLogIdSplitVsSpan","10.0.0","GetLogIdWithIndexOfAndSpan","37.87 ns","0.536 ns","0.501 ns",,"1.00","0.0043",,,"72 B","1.00",,,
"BuildLogIdSplitVsSpan","10.0.0","GetLogIdWithIndexOfAndSubstringChatGPT","44.24 ns","0.475 ns","0.445 ns",,"1.17","0.0086",,,"144 B","2.00",,,
"BuildLogIdSplitVsSpan","10.0.0","GetLogIdWithSplit","87.34 ns","0.830 ns","0.776 ns",,"2.31","0.0157",,,"264 B","3.67",,,
"BuildLogIdSplitVsSpan","10.0.0","GetLogIdWithCustomSpanSplit","38.93 ns","0.281 ns","0.249 ns",,"1.03","0.0043",,,"72 B","1.00",,,
"BytesToLong","10.0.0","ToLongBitConverter","101.68 ns","0.559 ns","0.495 ns","101.75 ns",,,,,,,,,
"BytesToLong","10.0.0","ToLongBinaryPrimitivesLittleEndian","94.25 ns","0.642 ns","0.536 ns","94.25 ns",,,,,,,,,
"BytesToLong","10.0.0","ToLongMemoryMarshalCast","105.79 ns","2.156 ns","5.866 ns","101.72 ns",,,,,,,,,
"CaseInsensitiveStringComparison","10.0.0","StringComparisonOrdinalIgnoreCase","17.05 μs","0.170 μs","0.159 μs",,"1.00","-",,,"-","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","ToLower","45.69 μs","0.543 μs","0.453 μs",,"2.68","8.6060",,,"144936 B","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","ToUpper","46.08 μs","0.742 μs","0.694 μs",,"2.70","6.4697",,,"108736 B","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","ToLowerInvariant","41.45 μs","0.795 μs","0.744 μs",,"2.43","8.6060",,,"144936 B","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","ToUpperInvariant","43.02 μs","0.771 μs","0.721 μs",,"2.52","6.4697",,,"108736 B","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","StringComparisonIgnoreCaseFlag","154.02 μs","2.171 μs","2.031 μs",,"9.04","-",,,"-","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","StringComparisonInvariantCultureIgnoreCase","152.60 μs","1.625 μs","1.520 μs",,"8.95","-",,,"-","NA","1000",,
"CaseInsensitiveStringComparison","10.0.0","StringComparisonCurrentCultureIgnoreCase","153.69 μs","1.701 μs","1.591 μs",,"9.02","-",,,"-","NA","1000",,
"CheckFiveValues","10.0.0","**CheckWithHashSet**","**13.949 ns**","**0.1225 ns**","**0.1086 ns**",,"**1.48**","**-**",,,"**-**","**NA**",,,
"CheckFiveValues","10.0.0","CheckWithListSearch","6.599 ns","0.0625 ns","0.0584 ns",,"0.70","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithNewDictionaryEveryTime","141.367 ns","2.0899 ns","1.9549 ns",,"15.00","0.0277",,,"464 B","NA",,,
"CheckFiveValues","10.0.0","CheckWithDictionary","12.058 ns","0.1226 ns","0.1147 ns",,"1.28","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSimpleIf","2.457 ns","0.0336 ns","0.0281 ns",,"0.26","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchStatement","8.844 ns","0.0508 ns","0.0475 ns",,"0.94","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchExpression","9.423 ns","0.0732 ns","0.0649 ns",,"1.00","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","**CheckWithHashSet**","**14.230 ns**","**0.1445 ns**","**0.1352 ns**",,"**1.51**","**-**",,,"**-**","**NA**",,,
"CheckFiveValues","10.0.0","CheckWithListSearch","5.627 ns","0.0651 ns","0.0609 ns",,"0.60","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithNewDictionaryEveryTime","149.532 ns","2.2774 ns","2.0189 ns",,"15.92","0.0277",,,"464 B","NA",,,
"CheckFiveValues","10.0.0","CheckWithDictionary","12.804 ns","0.1283 ns","0.1201 ns",,"1.36","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSimpleIf","1.823 ns","0.0280 ns","0.0262 ns",,"0.19","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchStatement","9.393 ns","0.0348 ns","0.0291 ns",,"1.00","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchExpression","9.394 ns","0.0519 ns","0.0460 ns",,"1.00","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","**CheckWithHashSet**","**14.082 ns**","**0.1163 ns**","**0.1088 ns**",,"**1.59**","**-**",,,"**-**","**NA**",,,
"CheckFiveValues","10.0.0","CheckWithListSearch","5.693 ns","0.0683 ns","0.0638 ns",,"0.64","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithNewDictionaryEveryTime","147.988 ns","1.8378 ns","1.6292 ns",,"16.73","0.0277",,,"464 B","NA",,,
"CheckFiveValues","10.0.0","CheckWithDictionary","12.322 ns","0.1846 ns","0.1726 ns",,"1.39","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSimpleIf","2.477 ns","0.0308 ns","0.0257 ns",,"0.28","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchStatement","8.917 ns","0.0853 ns","0.0756 ns",,"1.01","-",,,"-","NA",,,
"CheckFiveValues","10.0.0","CheckWithSwitchExpression","8.848 ns","0.0606 ns","0.0538 ns",,"1.00","-",,,"-","NA",,,
"CheckIsBool","10.0.0","CheckWithTryParse","41.36 μs","0.421 μs","0.374 μs",,"1.22","2.3193",,,"38.28 KB","1.00","1000",,
"CheckIsBool","10.0.0","CheckWithStringCompare","33.86 μs","0.450 μs","0.421 μs",,"1.00","2.3193",,,"38.28 KB","1.00","1000",,
"CheckIsBool","10.0.0","CheckWithStringCompareAaronSearchValues","46.17 μs","0.416 μs","0.369 μs",,"1.36","2.3193",,,"38.28 KB","1.00","1000",,
"CheckIsBool","10.0.0","CheckWithStringCompareAaronFrozenSet","39.91 μs","0.566 μs","0.529 μs",,"1.18","2.3193",,,"38.28 KB","1.00","1000",,
"CheckSpecialChars","10.0.0","CheckUsingCharArrayVariable","6.845 ms","0.0478 ms","0.0399 ms",,"1.14","523.4375",,,"8.37 MB","1.41","10000",,
"CheckSpecialChars","10.0.0","CheckUsingEscapeAndReplace","6.001 ms","0.0478 ms","0.0447 ms",,"1.00","367.1875",,,"5.94 MB","1.00","10000",,
"CheckSpecialChars","10.0.0","CheckUsingCharLookupTable","5.501 ms","0.0454 ms","0.0402 ms",,"0.92","390.6250",,,"6.31 MB","1.06","10000",,
"CheckThreeValues","10.0.0","CheckWithArray","21.221 μs","0.2651 μs","0.2214 μs",,"7.71","5.2490",,,"88000 B","NA","1000",,
"CheckThreeValues","10.0.0","CheckWithSimpleIf","2.751 μs","0.0155 μs","0.0137 μs",,"1.00","-",,,"-","NA","1000",,
"CheckTwoValues","10.0.0","**CheckWithNewHashSet**","**69.5894 ns**","**0.7675 ns**","**0.7179 ns**",,"**135.05**","**0.0105**",,,"**176 B**","**NA**",,,
"CheckTwoValues","10.0.0","CheckWithStaticHashSet","14.7327 ns","0.1743 ns","0.1630 ns",,"28.59","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSimpleEqualityTest","0.5162 ns","0.0240 ns","0.0225 ns",,"1.00","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithCharListPattern","0.2578 ns","0.0150 ns","0.0133 ns",,"0.50","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSearchValues","13.0733 ns","0.0349 ns","0.0309 ns",,"25.37","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","**CheckWithNewHashSet**","**71.2918 ns**","**0.6938 ns**","**0.6490 ns**",,"**399.32**","**0.0105**",,,"**176 B**","**NA**",,,
"CheckTwoValues","10.0.0","CheckWithStaticHashSet","12.4283 ns","0.0910 ns","0.0760 ns",,"69.61","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSimpleEqualityTest","0.1797 ns","0.0159 ns","0.0148 ns",,"1.01","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithCharListPattern","1.6316 ns","0.0144 ns","0.0128 ns",,"9.14","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSearchValues","11.4908 ns","0.0535 ns","0.0447 ns",,"64.36","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","**CheckWithNewHashSet**","**79.7835 ns**","**0.5494 ns**","**0.4870 ns**",,"**151.04**","**0.0105**",,,"**176 B**","**NA**",,,
"CheckTwoValues","10.0.0","CheckWithStaticHashSet","21.3334 ns","0.1516 ns","0.1418 ns",,"40.39","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSimpleEqualityTest","0.5289 ns","0.0223 ns","0.0198 ns",,"1.00","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithCharListPattern","0.2683 ns","0.0243 ns","0.0227 ns",,"0.51","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSearchValues","20.8435 ns","0.1302 ns","0.1218 ns",,"39.46","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","**CheckWithNewHashSet**","**81.9705 ns**","**0.7665 ns**","**0.7170 ns**",,"**169.99**","**0.0105**",,,"**176 B**","**NA**",,,
"CheckTwoValues","10.0.0","CheckWithStaticHashSet","23.4603 ns","0.1510 ns","0.1338 ns",,"48.65","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSimpleEqualityTest","0.4835 ns","0.0277 ns","0.0259 ns",,"1.00","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithCharListPattern","5.9546 ns","0.0749 ns","0.0701 ns",,"12.35","-",,,"-","NA",,,
"CheckTwoValues","10.0.0","CheckWithSearchValues","20.1473 ns","0.2755 ns","0.2577 ns",,"41.78","-",,,"-","NA",,,
"ChooseBucketsWithMod","10.0.0","IndexViaAdditionAndTwoMods","766.3 ns","2.54 ns","2.38 ns",,"1.31",,,,"-","NA",,,
"ChooseBucketsWithMod","10.0.0","IndexViaMathAbs","570.8 ns","3.25 ns","3.04 ns",,"0.98",,,,"-","NA",,,
"ChooseBucketsWithMod","10.0.0","IndexViaHandlingNegativeExplicitly","569.3 ns","3.12 ns","2.92 ns",,"0.97",,,,"-","NA",,,
"ChooseBucketsWithMod","10.0.0","IndexViaBitwiseAnd","584.9 ns","3.01 ns","2.82 ns",,"1.00",,,,"-","NA",,,
"CollectionBulkVsIndividualAdd","10.0.0","**ListIndividualAdd**","**32.12 ns**","**0.704 ns**","**1.484 ns**","**31.67 ns**","**1.00**","**0.0222**","**-**","**-**","**96 B**","**1.00**","**10**",,
"CollectionBulkVsIndividualAdd","10.0.0","ListAddRange","24.50 ns","0.556 ns","1.085 ns","24.43 ns","0.76","0.0222","-","-","96 B","1.00","10",,
"CollectionBulkVsIndividualAdd","10.0.0","ListConstructorWithCollection","21.54 ns","0.497 ns","1.091 ns","21.40 ns","0.67","0.0222","-","-","96 B","1.00","10",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetIndividualAdd","116.78 ns","2.405 ns","6.337 ns","115.06 ns","3.64","0.0684","-","-","296 B","3.08","10",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetUnionWith","110.92 ns","2.580 ns","7.402 ns","108.82 ns","3.46","0.0759","-","-","328 B","3.42","10",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetConstructorWithCollection","109.23 ns","2.121 ns","4.333 ns","107.90 ns","3.41","0.0758","-","-","328 B","3.42","10",,
"CollectionBulkVsIndividualAdd","10.0.0","**ListIndividualAdd**","**18,575.47 ns**","**139.882 ns**","**109.210 ns**","**18,585.48 ns**","**1.00**","**9.2468**","**1.0071**","**-**","**40056 B**","**1.00**","**10000**",,
"CollectionBulkVsIndividualAdd","10.0.0","ListAddRange","3,832.99 ns","37.907 ns","33.603 ns","3,827.06 ns","0.21","9.2545","1.0223","-","40056 B","1.00","10000",,
"CollectionBulkVsIndividualAdd","10.0.0","ListConstructorWithCollection","3,920.43 ns","75.250 ns","80.516 ns","3,919.10 ns","0.21","9.2545","1.0223","-","40056 B","1.00","10000",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetIndividualAdd","138,445.37 ns","2,278.076 ns","3,868.346 ns","137,661.13 ns","7.45","38.3301","38.3301","38.3301","161781 B","4.04","10000",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetUnionWith","126,675.43 ns","2,506.531 ns","6,733.632 ns","125,346.73 ns","6.82","38.4521","38.4521","38.4521","161813 B","4.04","10000",,
"CollectionBulkVsIndividualAdd","10.0.0","HashSetConstructorWithCollection","119,994.04 ns","2,389.474 ns","4,546.223 ns","118,935.23 ns","6.46","38.4521","38.4521","38.4521","161813 B","4.04","10000",,
"CollectionExpressionVsToArray","10.0.0","ToArray","19.26 ns","0.179 ns","0.159 ns",,"1.00","0.0029",,,"48 B","1.00",,,
"CollectionExpressionVsToArray","10.0.0","CollectionExpression","19.32 ns","0.321 ns","0.300 ns",,"1.00","0.0029",,,"48 B","1.00",,,
"ComparingByteArrays","10.0.0","CompareNormal","3,137.5 ns","19.70 ns","15.38 ns",,"1.00","-",,,"-","NA","10000",,
"ComparingByteArrays","10.0.0","CompareUnsafeHandRolled","399.8 ns","2.05 ns","1.60 ns",,"0.13","-",,,"-","NA","10000",,
"ComparingByteArrays","10.0.0","CompareStructuralEqualityComparer","145,736.7 ns","1,595.33 ns","1,492.27 ns",,"46.45","28.5645",,,"480000 B","NA","10000",,
"ComparingByteArrays","10.0.0","CompareIStructuralEquatable","149,568.3 ns","1,363.87 ns","1,209.03 ns",,"47.67","28.5645",,,"480000 B","NA","10000",,
"ComparingByteArrays","10.0.0","CompareSpanSequenceEqual","201.4 ns","0.96 ns","0.90 ns",,"0.06","-",,,"-","NA","10000",,
"ConcatVsAppendStringArrays","10.0.0","**UsingConcat**","**4.524 μs**","**0.0878 μs**","**0.0733 μs**","**4.514 μs**","**1.00**","**1.0071**","**-**",,"**4.25 KB**","**1.00**","**100**",,
"ConcatVsAppendStringArrays","10.0.0","UsingAppend","3.467 μs","0.0671 μs","0.0595 μs","3.450 μs","0.77","1.0071","-",,"4.24 KB","1.00","100",,
"ConcatVsAppendStringArrays","10.0.0","UsingListAdd","2.772 μs","0.0547 μs","0.0802 μs","2.750 μs","0.61","1.1406","0.0038",,"4.8 KB","1.13","100",,
"ConcatVsAppendStringArrays","10.0.0","UsingListAddRange","3.827 μs","0.0760 μs","0.1961 μs","3.777 μs","0.85","1.1597","-",,"4.89 KB","1.15","100",,
"ConcatVsAppendStringArrays","10.0.0","UsingArrayWithIndex","3.039 μs","0.0739 μs","0.2121 μs","2.974 μs","0.67","0.9384","-",,"3.95 KB","0.93","100",,
"ConcatVsAppendStringArrays","10.0.0","UsingArrayCopyTo","3.038 μs","0.0822 μs","0.2318 μs","2.947 μs","0.67","1.1292","-",,"4.76 KB","1.12","100",,
"ConcatVsAppendStringArrays","10.0.0","UsingSpanAndCopyTo","2.693 μs","0.0503 μs","0.0767 μs","2.673 μs","0.60","0.9384","-",,"3.95 KB","0.93","100",,
"ConcatVsAppendStringArrays","10.0.0","**UsingConcat**","**43.667 μs**","**0.5642 μs**","**0.5278 μs**","**43.749 μs**","**1.00**","**10.9863**","**0.0610**",,"**46.44 KB**","**1.00**","**1000**",,
"ConcatVsAppendStringArrays","10.0.0","UsingAppend","36.668 μs","0.7077 μs","0.9687 μs","36.546 μs","0.84","10.9863","1.4038",,"46.43 KB","1.00","1000",,
"ConcatVsAppendStringArrays","10.0.0","UsingListAdd","29.801 μs","0.4836 μs","0.6456 μs","29.578 μs","0.68","12.8174","1.5869",,"54.02 KB","1.16","1000",,
"ConcatVsAppendStringArrays","10.0.0","UsingListAddRange","36.580 μs","0.5618 μs","0.4691 μs","36.376 μs","0.84","12.8174","1.7090",,"54.11 KB","1.17","1000",,
"ConcatVsAppendStringArrays","10.0.0","UsingArrayWithIndex","29.875 μs","0.5576 μs","0.5477 μs","29.778 μs","0.68","10.9253","1.4038",,"46.14 KB","0.99","1000",,
"ConcatVsAppendStringArrays","10.0.0","UsingArrayCopyTo","29.943 μs","0.5870 μs","0.9967 μs","29.736 μs","0.69","12.8174","-",,"53.98 KB","1.16","1000",,
"ConcatVsAppendStringArrays","10.0.0","UsingSpanAndCopyTo","29.747 μs","0.5466 μs","0.7108 μs","29.500 μs","0.68","10.9253","1.4343",,"46.14 KB","0.99","1000",,
"ConcatVsUnion","10.0.0","**MergeUsingConcat**","**67.37 ns**","**1.107 ns**","**1.035 ns**","**67.51 ns**","**1.00**","**0.0143**","**-**","**-**","**240 B**","**1.00**",,,
"ConcatVsUnion","10.0.0","MergeUsingUnion","630.31 ns","6.480 ns","5.744 ns","630.79 ns","9.36","0.1211","-","-","2040 B","8.50",,,
"ConcatVsUnion","10.0.0","MergeUsingArrayCopy","29.91 ns","0.439 ns","0.389 ns","30.03 ns","0.44","0.0110","-","-","184 B","0.77",,,
"ConcatVsUnion","10.0.0","**MergeUsingConcat**","**145.04 ns**","**2.848 ns**","**3.390 ns**","**145.58 ns**","**1.00**","**0.1004**","**-**","**-**","**1680 B**","**1.00**",,,
"ConcatVsUnion","10.0.0","MergeUsingUnion","2,363.43 ns","24.207 ns","22.644 ns","2,370.96 ns","16.30","0.2632","-","-","4416 B","2.63",,,
"ConcatVsUnion","10.0.0","MergeUsingArrayCopy","100.94 ns","1.984 ns","1.949 ns","100.89 ns","0.70","0.0970","-","-","1624 B","0.97",,,
"ConcatVsUnion","10.0.0","**MergeUsingConcat**","**105,323.78 ns**","**4,897.134 ns**","**14,129.352 ns**","**110,887.42 ns**","**1.03**","**49.9268**","**49.9268**","**49.9268**","**160097 B**","**1.00**",,,
"ConcatVsUnion","10.0.0","MergeUsingUnion","201,426.65 ns","1,089.076 ns","1,018.722 ns","201,701.90 ns","1.96","0.4883","-","-","8504 B","0.05",,,
